
FullName                                                                                                                                                                               LastWriteTime             Length
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\fra\constants\localizedConstants.fra.xlf                                                      1/26/2026 8:45:37 PM       33452
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\refresh-dark.svg                                                                                           1/26/2026 8:45:37 PM         582
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\esn\localizedPackage.json.esn.xlf                                                             1/26/2026 8:45:37 PM       25082
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\pk-light.svg                                                                                               1/26/2026 8:45:37 PM        1814
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\esn\constants\localizedConstants.esn.xlf                                                      1/26/2026 8:45:37 PM       33513
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\pk-dark.svg                                                                                                1/26/2026 8:45:37 PM        1814
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\partition-key-light.svg                                                                                    1/26/2026 8:45:37 PM        2886
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\enu\localizedPackage.json.enu.xlf                                                             1/26/2026 8:45:37 PM       14971
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\partition-key-dark.svg                                                                                     1/26/2026 8:45:37 PM        2886
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\enu\constants\localizedConstants.enu.xlf                                                      1/26/2026 8:45:37 PM       21874
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\new-sql-file-light.svg                                                                                     1/26/2026 8:45:37 PM        3944
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\deu\localizedPackage.json.deu.xlf                                                             1/26/2026 8:45:37 PM       25421
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\new-sql-file-dark.svg                                                                                      1/26/2026 8:45:36 PM        3944
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\deu\constants\localizedConstants.deu.xlf                                                      1/26/2026 8:45:36 PM       33855
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\icon-128.png                                                                                               1/26/2026 8:45:36 PM       10814
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\cht\localizedPackage.json.cht.xlf                                                             1/26/2026 8:45:36 PM       22867
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\function-light.svg                                                                                         1/26/2026 8:45:36 PM        1642
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\function-dark.svg                                                                                          1/26/2026 8:45:36 PM        1642
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\cht\constants\localizedConstants.cht.xlf                                                      1/26/2026 8:45:36 PM       31953
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\fk-light.svg                                                                                               1/26/2026 8:45:36 PM        2446
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\chs\localizedPackage.json.chs.xlf                                                             1/26/2026 8:45:36 PM       23044
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\fk-dark.svg                                                                                                1/26/2026 8:45:36 PM        2446
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\localization\xliff\chs\constants\localizedConstants.chs.xlf                                                      1/26/2026 8:45:36 PM       32158
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\edit-light.svg                                                                                             1/26/2026 8:45:36 PM         446
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\LICENSE.txt                                                                                                      1/26/2026 8:45:36 PM        1341
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\edit-dark.svg                                                                                              1/26/2026 8:45:36 PM         446
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\KERBEROS_HELP.md                                                                                                 1/26/2026 8:45:36 PM        4593
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\disconnect-light.svg                                                                                       1/26/2026 8:45:36 PM        2102
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\issue_template.md                                                                                                1/26/2026 8:45:36 PM         161
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\disconnect-dark.svg                                                                                        1/26/2026 8:45:36 PM        2102
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\images\sqlserver.png                                                                                             1/26/2026 8:45:36 PM       37585
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-light.svg                                                                                         1/26/2026 8:45:36 PM        1095
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-disconnected-light.svg                                                                            1/26/2026 8:45:36 PM        1097
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\images\server_page_inverse.svg                                                                                   1/26/2026 8:45:36 PM        1396
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\images\mssql-demo.gif                                                                                            1/26/2026 8:45:36 PM      151262
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-disconnected-dark.svg                                                                             1/26/2026 8:45:36 PM        1097
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-dark.svg                                                                                          1/26/2026 8:45:36 PM        1095
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-active-light.svg                                                                                  1/26/2026 8:45:36 PM        1095
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\gulpfile.js                                                                                                      1/26/2026 8:45:36 PM       12644
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\database-active-dark.svg                                                                                   1/26/2026 8:45:36 PM        1095
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\coverconfig.json                                                                                                 1/26/2026 8:45:36 PM         294
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\connect-light.svg                                                                                          1/26/2026 8:45:36 PM         968
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\CHANGELOG.md                                                                                                     1/26/2026 8:45:36 PM       22212
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\connect-dark.svg                                                                                           1/26/2026 8:45:36 PM         968
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\build\build.yml                                                                                                  1/26/2026 8:45:36 PM        2612
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\column-light.svg                                                                                           1/26/2026 8:45:36 PM         486
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\.mention-bot                                                                                                     1/26/2026 8:45:36 PM         154
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\column-dark.svg                                                                                            1/26/2026 8:45:36 PM         486
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\.github\ISSUE_TEMPLATE\tsql-formatter-issue.md                                                                   1/26/2026 8:45:36 PM         680
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\add-light.svg                                                                                              1/26/2026 8:45:36 PM         160
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\.github\ISSUE_TEMPLATE\issue_template.md                                                                         1/26/2026 8:45:36 PM         161
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\add-dark.svg                                                                                               1/26/2026 8:45:36 PM         160
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\add-connection-light.svg                                                                                   1/26/2026 8:45:36 PM        1459
C:\Users\zoole\.antigravity\extensions\ms-mssql.mssql-1.9.0-universal\.vsixmanifest                                                                                                    1/26/2026 8:45:36 PM        2883
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\icons\add-connection-dark.svg                                                                                    1/26/2026 8:45:36 PM        1459
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\vendor.js.LICENSE.txt                                                                                    1/26/2026 8:45:36 PM        3025
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\vendor.js                                                                                                1/26/2026 8:45:36 PM     1835756
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\theme.css                                                                                                1/26/2026 8:45:36 PM        4458
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\Settings.js                                                                                              1/26/2026 8:45:36 PM        3129
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\Results.js                                                                                               1/26/2026 8:45:36 PM        3129
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\commons.js                                                                                               1/26/2026 8:45:35 PM       83782
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\ui\commons.css                                                                                              1/26/2026 8:45:35 PM       12264
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\languageserver.js                                                                                           1/26/2026 8:45:35 PM      729176
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\dist\extension.js                                                                                                1/26/2026 8:45:35 PM      688282
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\build.json                                                                                                       1/26/2026 8:45:35 PM         820
C:\Users\zoole\.antigravity\extensions\mtxr.sqltools-0.28.5-universal\.vsixmanifest                                                                                                    1/26/2026 8:45:35 PM        3252
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\package.json                                                                                    1/26/2026 8:45:25 PM        7311
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\images\markdownlint-128.png                                                                     1/26/2026 8:45:25 PM         920
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\changelog.md                                                                                    1/26/2026 8:45:25 PM        4922
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\LICENSE.txt                                                                                     1/26/2026 8:45:25 PM        1073
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\readme.md                                                                                       1/26/2026 8:45:25 PM       28106
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\bundle.js                                                                                       1/26/2026 8:45:25 PM      465949
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\bundle.web.js                                                                                   1/26/2026 8:45:25 PM      445868
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\markdownlint-cli2-config-schema.json                                                            1/26/2026 8:45:25 PM        5822
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\markdownlint-config-schema.json                                                                 1/26/2026 8:45:25 PM      135552
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\snippets.json                                                                                   1/26/2026 8:45:25 PM        3260
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\stringify-error.mjs                                                                             1/26/2026 8:45:25 PM        1391
C:\Users\zoole\.antigravity\extensions\davidanson.vscode-markdownlint-0.61.1-universal\.vsixmanifest                                                                                   1/26/2026 8:45:25 PM        3056
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\d34943d02344ff9e0d41f86bed245d5c_.metadata-v2                                                                           1/26/2026 8:43:56 PM         479
C:\Users\zoole\.gemini\antigravity\implicit\ed4c84dc-d77b-4210-a735-25f941da9f22.pb                                                                                                    1/26/2026 8:34:34 PM        3952
C:\Users\zoole\.gemini\antigravity\implicit\6763c9a5-bb29-4540-b174-71ad06ce8df9.pb                                                                                                    1/26/2026 8:30:02 PM        6440
C:\Users\zoole\.gemini\antigravity\implicit\4bb3d87b-88de-465c-9fb5-73eab99722af.pb                                                                                                    1/26/2026 8:30:01 PM     1169856
C:\Users\zoole\.gemini\antigravity\implicit\26b4bc29-0f52-4fc9-bba6-daa2a2b302e9.pb                                                                                                    1/26/2026 8:30:01 PM        6306
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 193805.png                                                      1/26/2026 7:38:06 PM       78434
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 192034.png                                                      1/26/2026 7:20:35 PM      306781
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\1c876f9a8d5f6ed7a78ca531285f86b8_server.js                                                                              1/26/2026 7:13:35 PM        1489
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\package.json                                                                                                      1/26/2026 3:11:42 PM        7109
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\README.md                                                                                                         1/26/2026 3:11:42 PM        2182
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\LICENSE.txt                                                                                                       1/26/2026 3:11:42 PM        1109
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\images\pyrefly-symbol.png                                                                                         1/26/2026 3:11:42 PM       23105
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\dist\extension.js                                                                                                 1/26/2026 3:11:42 PM      359717
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\bin\pyrefly.pdb                                                                                                   1/26/2026 3:11:42 PM    56684544
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\bin\pyrefly.exe                                                                                                   1/26/2026 3:11:41 PM    24765952
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\.vsixmanifest                                                                                                     1/26/2026 3:11:41 PM        2868
C:\Users\zoole\.antigravity\extensions\meta.pyrefly-0.50.0-win32-x64\.vscode-test.mjs                                                                                                  1/26/2026 3:11:41 PM         381
C:\Users\zoole\.aws\sso\cache\27a3155bdfcc7253c73f5ff02784bd3f909ad85f.json                                                                                                            1/26/2026 1:26:20 PM        5953
C:\Users\zoole\OneDrive\Desktop\rufus-4.11.exe                                                                                                                                         1/26/2026 1:24:04 PM     1936744
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\d6093ea5ae7133a7a923bcd9cc7caef1_boring.ps1                                                                             1/26/2026 1:11:58 PM        3315
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\d72b555eb112e9effa8cec3b6d470bab_KILL_ABNORMAL_PROCESSES.bat                                                            1/26/2026 1:11:41 PM        1799
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 130504.png                                                      1/26/2026 1:05:04 PM      483595
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\bb32bac8acfe816a4b27df879ea79677_amzz2.txt                                                                              1/26/2026 12:36:13 PM      88948
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\fa196b83e6237205b7d93163779d0f82_yall talk.txt                                                                          1/26/2026 12:15:44 PM       5229
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\834f7976bad032ffb149cfc1ce0f72c2_suspicious-system-processes.txt                                                        1/26/2026 12:05:12 PM       4671
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\36d4c8d689e1530f07eca7b96269e34f_protected-processes.txt                                                                1/26/2026 12:05:09 PM      33197
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\b0f50436eafc09407ff7a6650528900a_no-path-processes.txt                                                                  1/26/2026 12:05:05 PM        795
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\d245e819b9fb3ceb30e4d92e9412d362_fake-svchost-network.txt                                                               1/26/2026 12:05:02 PM        814
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\e2927d7e81f047b7c2f584d2cc60a1ed_fake-svchost-details.txt                                                               1/26/2026 12:04:57 PM       9783
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\a9aa68c4199406913fcc36331e87c0dd_website_branch_scanner.py                                                              1/26/2026 12:04:22 PM       9882
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 111451.png                                                      1/26/2026 11:14:52 AM     166402
C:\Users\zoole\.aws\sso\cache\kiro-auth-token.json                                                                                                                                     1/26/2026 10:34:06 AM        689
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 095417.png                                                      1/26/2026 9:54:18 AM     3304309
C:\Users\zoole\.gemini\antigravity\code_tracker\active\no_repo\752f9c472de9eadd350ff556f0bc5223_analyzed_context.json                                                                  1/26/2026 6:27:50 AM         442
C:\Users\zoole\.aws\amazonq\history\chat-history-54e6a4fbede46a233781726e26627c22cf43e9cd116d86ac654ac8e3ae9accb9.json                                                                 1/26/2026 6:14:57 AM       22630
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 054540.png                                                      1/26/2026 5:45:40 AM      411305
C:\Users\zoole\.gemini\antigravity\conversations\d5926c0d-72b8-45f1-97c7-64c676efe96c.pb                                                                                               1/26/2026 5:33:52 AM     6214074
C:\Users\zoole\OneDrive\Desktop\Antigravity.lnk                                                                                                                                        1/26/2026 5:26:29 AM        1389
C:\Users\zoole\OneDrive\Desktop\Antigravity (1).exe                                                                                                                                    1/26/2026 5:06:38 AM   159845064
C:\Users\zoole\.kiro\extensions\.obsolete                                                                                                                                              1/26/2026 4:34:02 AM          51
C:\Users\zoole\.kiro\extensions\extensions.json                                                                                                                                        1/26/2026 4:34:02 AM       10340
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\package.json                                                                                                1/26/2026 4:34:01 AM      115411
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\node_modules\d3\dist\d3.min.js                                                                              1/26/2026 4:34:01 AM      279706
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\node_modules\d3-graphviz\build\d3-graphviz.min.js                                                           1/26/2026 4:34:01 AM      762294
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\out\main.js                                                                                                 1/26/2026 4:34:01 AM      525635
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\server\rust-analyzer.exe                                                                                    1/26/2026 4:34:01 AM    40125440
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\server\rust_analyzer.pdb                                                                                    1/26/2026 4:33:59 AM    22056960
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\icon.png                                                                                                    1/26/2026 4:33:59 AM        9761
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\language-configuration.json                                                                                 1/26/2026 4:33:59 AM        1288
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\LICENSE.txt                                                                                                 1/26/2026 4:33:59 AM       12006
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\package-lock.json                                                                                           1/26/2026 4:33:59 AM      297135
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\ra_syntax_tree.tmGrammar.json                                                                               1/26/2026 4:33:59 AM         756
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\readme.md                                                                                                   1/26/2026 4:33:59 AM        2503
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\walkthrough-setup-tips.md                                                                                   1/26/2026 4:33:59 AM         277
C:\Users\zoole\.kiro\extensions\rust-lang.rust-analyzer-0.3.2769-win32-x64\.vsixmanifest                                                                                               1/26/2026 4:33:59 AM        2734
C:\Users\zoole\.kiro\powers\registry.json                                                                                                                                              1/26/2026 4:33:56 AM       15235
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 003153.png                                                      1/26/2026 12:31:54 AM     504374
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-26 002442.png                                                      1/26/2026 12:24:42 AM     619155
C:\Users\zoole\OneDrive\Desktop\WEEK 1\Kdin\short cut to da cut\screen shots windows\Screenshots\Screenshot 2026-01-25 223715.png                                                      1/25/2026 10:37:16 PM     974730
C:\Users\zoole\OneDrive\Desktop\core_backup_log.txt                                                                                                                                    1/25/2026 10:31:06 PM       1155
C:\Users\zoole\.aws\amazonq\history\chat-history-407d8193b461222762642e63025559fc.json                                                                                                 1/25/2026 10:04:19 PM       1506
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\package.json                                                                                       1/25/2026 10:04:09 PM      45397
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\setup-toolchain.md                                                           1/25/2026 10:04:09 PM       3056
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\setup-region.md                                                              1/25/2026 10:04:09 PM       1260
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\setup-connect.md                                                             1/25/2026 10:04:09 PM       2386
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-show-regions.png                                          1/25/2026 10:04:09 PM      13699
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-select-region.png                                         1/25/2026 10:04:09 PM      11248
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-region-context-menu.png                                   1/25/2026 10:04:09 PM      15373
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-region-added.png                                          1/25/2026 10:04:09 PM      13806
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-commandpalette.png                                        1/25/2026 10:04:09 PM      27594
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-choose-connection.png                                     1/25/2026 10:04:09 PM      18229
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-toolkit-add-connection.png                                        1/25/2026 10:04:09 PM      30536
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-explorer-with-regions.png                                         1/25/2026 10:04:09 PM      14976
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\images\aws-explorer-no-regions.png                                           1/25/2026 10:04:08 PM       9606
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\RemoteLoopResource\walkthrough-remote-4.jpg                       1/25/2026 10:04:08 PM     178204
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\RemoteLoopResource\walkthrough-remote-3.jpg                       1/25/2026 10:04:08 PM     112731
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\RemoteLoopResource\walkthrough-remote-2.jpg                       1/25/2026 10:04:08 PM     123107
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\RemoteLoopResource\walkthrough-remote-1.jpg                       1/25/2026 10:04:08 PM     127503
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\RemoteLoop.md                                                     1/25/2026 10:04:08 PM       1150
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\install.png                                                       1/25/2026 10:04:08 PM      14862
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\InnerLoopResource\walkthrough-local-4.jpg                         1/25/2026 10:04:08 PM     230724
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\InnerLoopResource\walkthrough-local-3.jpg                         1/25/2026 10:04:08 PM     134070
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\InnerLoopResource\walkthrough-local-2.jpg                         1/25/2026 10:04:08 PM     143233
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\InnerLoopResource\walkthrough-local-1.jpg                         1/25/2026 10:04:08 PM     126857
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\InnerLoop.md                                                      1/25/2026 10:04:08 PM       1032
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\AppPickerResource\S3.png                                          1/25/2026 10:04:08 PM     102595
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\AppPickerResource\CustomTemplate.png                              1/25/2026 10:04:08 PM      83992
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\AppPickerResource\AppComposer.png                                 1/25/2026 10:04:08 PM     165292
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\AppPickerResource\API.png                                         1/25/2026 10:04:08 PM      85307
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\appBuilder\AppPicker.md                                                      1/25/2026 10:04:08 PM       1241
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\scans.png                                                            1/25/2026 10:04:08 PM     219323
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\scans.md                                                             1/25/2026 10:04:08 PM         28
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\menu.png                                                             1/25/2026 10:04:08 PM     183515
